source,target,repository,weight,forks,issues,size,languages
loiane,planetoftheweb,"angular",1,0,0,80315,"TypeScript"
loiane,DeborahK,"angular",1,0,0,80315,"TypeScript"
loiane,IgorMinar,"angular",1,0,0,80315,"TypeScript"
loiane,ashleygwilliams,"angular",1,0,0,80315,"TypeScript"
loiane,juliemr,"angular",1,0,0,80315,"TypeScript"
loiane,PascalPrecht,"angular,angular2-education",2,4,0,80464,"TypeScript,null"
loiane,yuanyan,"angular",1,0,0,80315,"TypeScript"
loiane,davideast,"angular",1,0,0,80315,"TypeScript"
loiane,gdi2290,"angular",1,0,0,80315,"TypeScript"
loiane,kara,"angular",1,0,0,80315,"TypeScript"
loiane,rodrigobranas,"angular",1,0,0,80315,"TypeScript"
loiane,matsko,"angular",1,0,0,80315,"TypeScript"
loiane,Raynos,"angular",1,0,0,80315,"TypeScript"
loiane,vsavkin,"angular",1,0,0,80315,"TypeScript"
loiane,doggy8088,"angular",1,0,0,80315,"TypeScript"
kentcdodds,rwaldron,"2014",1,0,0,33217,"null"
kentcdodds,abel533,"2014",1,0,0,33217,"null"
kentcdodds,notwaldorf,"2014.cascadiajs.com",1,0,0,36812,"CSS"
kentcdodds,bevacqua,"2014.cascadiajs.com",1,0,0,36812,"CSS"
kentcdodds,dominictarr,"2014.cascadiajs.com",1,0,0,36812,"CSS"
kentcdodds,indexzero,"2014.cascadiajs.com",1,0,0,36812,"CSS"
kentcdodds,mikermcneil,"2014.cascadiajs.com",1,0,0,36812,"CSS"
kentcdodds,janl,"2014.cascadiajs.com",1,0,0,36812,"CSS"
kentcdodds,mzabriskie,"2015",1,0,0,95,"null"
kentcdodds,i5ting,"2016",1,0,0,22459,"JavaScript"
kentcdodds,ramnathv,"2016",1,0,0,22459,"JavaScript"
kentcdodds,mattn,"2048",1,0,0,674,"CSS"
kentcdodds,jgthms,"2048",1,0,0,674,"CSS"
kentcdodds,leah,"2048",1,0,0,674,"CSS"
kentcdodds,JakeLin,"2048",1,0,0,674,"CSS"
kentcdodds,baoyongzhang,"2048",1,0,0,674,"CSS"
kentcdodds,gabrielecirulli,"2048",1,0,0,674,"CSS"
kentcdodds,schneems,"2048",1,0,0,674,"CSS"
kentcdodds,Germey,"2048",1,0,0,674,"CSS"
kentcdodds,kujian,"2048",1,0,0,674,"CSS"
kentcdodds,MarisaKirisame,"2048",1,0,0,674,"CSS"
kentcdodds,chrisvfritz,"2048",1,0,0,674,"CSS"
kentcdodds,ageitgey,"2048",1,0,0,674,"CSS"
kentcdodds,QuincyLarson,"all-contributors",1634,225,11,1031,"JavaScript"
kentcdodds,freekmurze,"all-contributors",1634,225,11,1031,"JavaScript"
dyc87112,kesenhoo,"android-training-course-in-chinese",1,3,0,96483,"JavaScript"
dyc87112,qiwsir,"android-training-course-in-chinese",1,3,0,96483,"JavaScript"
dyc87112,inferjay,"android-training-course-in-chinese",1,3,0,96483,"JavaScript"
dyc87112,androidmalin,"android-training-course-in-chinese",1,3,0,96483,"JavaScript"
dyc87112,xiyouMc,"android-training-course-in-chinese",1,3,0,96483,"JavaScript"
dyc87112,ZhaoKaiQiang,"android-training-course-in-chinese",1,3,0,96483,"JavaScript"
dyc87112,Draveness,"blog-comments",1,0,0,0,"null"
dyc87112,ityouknow,"blog-comments",1,0,0,0,"null"
dyc87112,teaey,"fastjson",1,3,0,8395,"Java"
dyc87112,waylau,"free-programming-books-zh_CN",139,107,0,1169,"JavaScript"
dyc87112,Yixiaohan,"free-programming-books-zh_CN",139,107,0,1169,"JavaScript"
dyc87112,ksky521,"free-programming-books-zh_CN",139,107,0,1169,"JavaScript"
dyc87112,petehunt,"Ghost",1,0,0,23351,"JavaScript"
dyc87112,litten,"Ghost",1,0,0,23351,"JavaScript"
holman,janl,".js",19,2,0,51,"JavaScript"
vbuterin,rakyll,"async",4,0,0,353,"JavaScript"
vbuterin,kevinsawicki,"async",4,0,0,353,"JavaScript"
vbuterin,alsotang,"async",4,0,0,353,"JavaScript"
vbuterin,sokra,"async",4,0,0,353,"JavaScript"
vbuterin,felixge,"async",4,0,0,353,"JavaScript"
vbuterin,vczero,"async",4,0,0,353,"JavaScript"
vbuterin,caolan,"async",4,0,0,353,"JavaScript"
vbuterin,indexzero,"async",4,0,0,353,"JavaScript"
vbuterin,mikermcneil,"async",4,0,0,353,"JavaScript"
vbuterin,Raynos,"async",4,0,0,353,"JavaScript"
vbuterin,easychen,"go-ethereum",9,2,0,91229,"Go"
vbuterin,dalinhuang99,"go-ethereum",9,2,0,91229,"Go"
vbuterin,fxsjy,"go-ethereum",9,2,0,91229,"Go"
vbuterin,chjj,"insight-api",3,3,0,2531,"JavaScript"
gvanrossum,jvns,"500lines",126,29,1,565,"Python"
gvanrossum,audreyt,"500lines",126,29,1,565,"Python"
offensive-security,evilsocket,"bettercap",24,10,0,2754,"Ruby"
offensive-security,zhengmin1989,"exploit-database",3515,1008,2,119099,"C"
miloyip,rakyll,"benchmarks",1,2,0,338,"C++"
miloyip,ppwwyyxx,"benchmarks",1,2,0,338,"C++"
miloyip,krasimir,"benchmarks",1,2,0,338,"C++"
miloyip,zilongshanren,"cocos2d-x",1,2,0,1400912,"C++"
miloyip,modocache,"cocos2d-x",1,2,0,1400912,"C++"
miloyip,skyline75489,"Configuru",1,0,0,226,"C++"
miloyip,shu223,"misc",37,11,0,234,"C++"
jtleek,soulmachine,"datasharing",4405,186627,430,590,"null"
jtleek,stubbornella,"datasharing",4405,186627,430,590,"null"
jtleek,brunocvcunha,"datasharing",4405,186627,430,590,"null"
jtleek,twiecki,"datasharing",4405,186627,430,590,"null"
jtleek,holdenk,"datasharing",4405,186627,430,590,"null"
jtleek,rdpeng,"DSM",1,0,0,50000,"R"
jtleek,hmason,"futureofstats",30,23,1,147,"null"
jtleek,bcaffo,"healthvis",8,7,0,1067,"Python"
laracasts,daylerees,"colour-schemes",6,3,0,10678,"CSS"
laracasts,kylef,"Commander",293,70,27,596,"PHP"
bradfitz,jessesquires,"5calls",1,0,0,405,"JavaScript"
bradfitz,josephmisiti,"aws",3,1,0,304,"Go"
bradfitz,avdi,"aws",3,1,0,304,"Go"
bradfitz,jgm,"aws",3,1,0,304,"Go"
bradfitz,jwiegley,"aws",3,1,0,304,"Go"
bradfitz,dgryski,"campher",98,14,0,29,"Go"
bradfitz,spf13,"docker",10,2,2,30512,"Go"
bradfitz,progrium,"docker",10,2,2,30512,"Go"
bradfitz,felixge,"docker",10,2,2,30512,"Go"
bradfitz,yeasy,"docker",10,2,2,30512,"Go"
bradfitz,shykes,"docker",10,2,2,30512,"Go"
bradfitz,xtaci,"docker",10,2,2,30512,"Go"
bradfitz,skywind3000,"docker",10,2,2,30512,"Go"
bradfitz,gavinkwoe,"docker",10,2,2,30512,"Go"
bradfitz,supermarin,"docker",10,2,2,30512,"Go"
bradfitz,tomchristie,"FrameworkBenchmarks",1,0,0,40158,"PHP"
bradfitz,gregkh,"gitbrute",281,12,3,202,"Go"
bradfitz,armon,"go-proxyproto",4,1,0,87,"Go"
kamranahmedse,alsotang,"awesome-nodejs",13,6,0,1022,"null"
kamranahmedse,audreyt,"awesome-nodejs",13,6,0,1022,"null"
kamranahmedse,typicode,"awesome-nodejs",13,6,0,1022,"null"
kamranahmedse,mattdesl,"awesome-nodejs",13,6,0,1022,"null"
kamranahmedse,appleboy,"awesome-nodejs",13,6,0,1022,"null"
kamranahmedse,azat-co,"awesome-nodejs",13,6,0,1022,"null"
kamranahmedse,xudafeng,"awesome-nodejs",13,6,0,1022,"null"
kamranahmedse,sahat,"composer",1,1,0,10989,"PHP"
kamranahmedse,Seldaek,"composer",1,1,0,10989,"PHP"
kamranahmedse,barryvdh,"composer",1,1,0,10989,"PHP"
kamranahmedse,weierophinney,"composer",1,1,0,10989,"PHP"
kamranahmedse,samdark,"composer",1,1,0,10989,"PHP"
kamranahmedse,igorw,"composer",1,1,0,10989,"PHP"
kamranahmedse,brunocvcunha,"developer-roadmap",51393,7691,128,6564,"null"
kamranahmedse,JohnSundell,"homebrew-core",1,2,0,116814,"Ruby"
tqchen,Yangqing,"dlpack,Halide,mxnet",5,5,0,335077,"C,C++,Python"
tqchen,pluskid,"mshadow,mxnet,nnvm",24,15,0,39999,"C++,Python"
tqchen,mli,"mxnet",3,5,0,37179,"Python"
tqchen,Stitchpunk,"mxnet",3,5,0,37179,"Python"
tqchen,dsacademybr,"xgboost",334,194,0,8111,"C++"
spf13,davecheney,"afero",1520,154,50,267,"Go"
spf13,kevinsawicki,"bootstrap",1,0,0,569,"JavaScript"
spf13,mpj,"bootstrap",1,0,0,569,"JavaScript"
spf13,sokra,"bootstrap",1,0,0,569,"JavaScript"
spf13,cowboy,"bootstrap",1,0,0,569,"JavaScript"
spf13,planetoftheweb,"bootstrap",1,0,0,569,"JavaScript"
spf13,jxnblk,"bootstrap",1,0,0,569,"JavaScript"
spf13,hzlzh,"bootstrap",1,0,0,569,"JavaScript"
spf13,zpao,"bootstrap",1,0,0,569,"JavaScript"
spf13,gabrielecirulli,"bootstrap",1,0,0,569,"JavaScript"
spf13,ljharb,"bootstrap",1,0,0,569,"JavaScript"
spf13,robdodson,"bootstrap",1,0,0,569,"JavaScript"
spf13,stubbornella,"bootstrap",1,0,0,569,"JavaScript"
spf13,alvarotrigo,"bootstrap",1,0,0,569,"JavaScript"
spf13,kartik-v,"bootstrap",1,0,0,569,"JavaScript"
spf13,dhg,"bootstrap",1,0,0,569,"JavaScript"
spf13,btholt,"bootstrap",1,0,0,569,"JavaScript"
spf13,tommy351,"bootstrap",1,0,0,569,"JavaScript"
spf13,sevilayha,"bootstrap",1,0,0,569,"JavaScript"
spf13,rodrigobranas,"bootstrap",1,0,0,569,"JavaScript"
spf13,jhusain,"bootstrap",1,0,0,569,"JavaScript"
spf13,litten,"bootstrap",1,0,0,569,"JavaScript"
spf13,juliangarnier,"bootstrap",1,0,0,569,"JavaScript"
spf13,gavinkwoe,"bootstrap,docker",3,0,0,45469,"JavaScript,Go"
spf13,krasimir,"bootstrap",1,0,0,569,"JavaScript"
spf13,mholt,"caddy",1,0,0,1155,"Go"
spf13,progrium,"cobra,docker",7897,644,130,45822,"Go"
spf13,dsyer,"deck.js",5,2,0,390,"JavaScript"
spf13,tomdale,"discourse",1,2,0,25527,"Ruby"
spf13,avdi,"discourse",1,2,0,25527,"Ruby"
spf13,felixge,"docker",2,0,0,44900,"Go"
spf13,yeasy,"docker",2,0,0,44900,"Go"
spf13,shykes,"docker",2,0,0,44900,"Go"
spf13,xtaci,"docker",2,0,0,44900,"Go"
spf13,skywind3000,"docker",2,0,0,44900,"Go"
spf13,supermarin,"docker",2,0,0,44900,"Go"
zcbenz,daylerees,"brackets",30,4,0,13551,"JavaScript"
zcbenz,DmitryBaranovskiy,"brackets",30,4,0,13551,"JavaScript"
zcbenz,arunoda,"brackets",30,4,0,13551,"JavaScript"
zcbenz,brianleroux,"brackets",30,4,0,13551,"JavaScript"
rdpeng,amueller,"courses",1136,6491,14,831132,"HTML"
rdpeng,bcaffo,"courses,jhudash,modules",1138,6495,14,1318688,"HTML,null,JavaScript"
rdpeng,joearms,"courses",1136,6491,14,831132,"HTML"
rdpeng,iliakan,"courses",1136,6491,14,831132,"HTML"
rdpeng,justmarkham,"ExData_Plotting1",156,47772,583,61643,"null"
rdpeng,jdalton,"modules",1,4,0,487154,"JavaScript"
crnacura,botelho,"CodropsTemplate",65,26,0,504,"HTML"
rakyll,anvaka,"allgo",1,0,0,1,"Go"
rakyll,ahmetb,"appdatapreferences-localstorage",2,1,0,213,"JavaScript"
rakyll,kevinsawicki,"async",1,0,0,326,"JavaScript"
rakyll,alsotang,"async",1,0,0,326,"JavaScript"
rakyll,sokra,"async",1,0,0,326,"JavaScript"
rakyll,felixge,"async",1,0,0,326,"JavaScript"
rakyll,vczero,"async",1,0,0,326,"JavaScript"
rakyll,caolan,"async",1,0,0,326,"JavaScript"
rakyll,indexzero,"async,command",40,7,3,651,"JavaScript,Go"
rakyll,mikermcneil,"async",1,0,0,326,"JavaScript"
rakyll,Raynos,"async",1,0,0,326,"JavaScript"
rakyll,indutny,"audio",9,1,0,3919,"Go"
rakyll,campoy,"audio",9,1,0,3919,"Go"
rakyll,mattn,"awesome-go",4,2,0,1849,"Go"
rakyll,evilsocket,"awesome-go",4,2,0,1849,"Go"
rakyll,rs,"awesome-go",4,2,0,1849,"Go"
rakyll,avelino,"awesome-go",4,2,0,1849,"Go"
rakyll,appleboy,"awesome-go",4,2,0,1849,"Go"
rakyll,xtaci,"awesome-go",4,2,0,1849,"Go"
rakyll,siddontang,"awesome-go",4,2,0,1849,"Go"
rakyll,jinzhu,"awesome-go",4,2,0,1849,"Go"
rakyll,lemire,"awesome-go",4,2,0,1849,"Go"
rakyll,ppwwyyxx,"benchmarks",4,0,0,128,"Go"
rakyll,krasimir,"benchmarks",4,0,0,128,"Go"
rakyll,dalinhuang99,"bitcoin",2,1,0,16198,"TypeScript"
rakyll,laanwj,"bitcoin",2,1,0,16198,"TypeScript"
rakyll,chjj,"bitcoin",2,1,0,16198,"TypeScript"
rakyll,jake100,"bitcoin",2,1,0,16198,"TypeScript"
rakyll,smallnest,"bitcoin",2,1,0,16198,"TypeScript"
rakyll,sipa,"bitcoin",2,1,0,16198,"TypeScript"
rakyll,NARKOZ,"bower",1,0,0,2141,"JavaScript"
rakyll,ryanflorence,"bower",1,0,0,2141,"JavaScript"
rakyll,tylermcginnis,"bower",1,0,0,2141,"JavaScript"
rakyll,FiloSottile,"camlistore",1,0,0,15881,"Go"
geohot,yihui,"configuration",8,6,0,6,"Haskell"
geohot,sferik,"configuration",8,6,0,6,"Haskell"
geohot,gaoxiang12,"ORB_SLAM2",9,4,0,42444,"C++"
geohot,aymericdamien,"tensorflow",1,0,0,156868,"C++"
geohot,qiangxue,"tensorflow",1,0,0,156868,"C++"
geohot,ageron,"tensorflow",1,0,0,156868,"C++"
geohot,chiphuyen,"tensorflow",1,0,0,156868,"C++"
geohot,Stitchpunk,"tensorflow",1,0,0,156868,"C++"
daneden,contra,"animate.css",52264,11200,22,591,"CSS"
daneden,JsAaron,"animate.css",52264,11200,22,591,"CSS"
daneden,krasimir,"animate.css",52264,11200,22,591,"CSS"
remy,unconed,"5minutefork",210,16,11,285,"JavaScript"
remy,mgechev,"angular.js",1,0,0,71811,"JavaScript"
remy,nswbmw,"angular.js",1,0,0,71811,"JavaScript"
remy,mhevery,"angular.js",1,0,0,71811,"JavaScript"
remy,sahat,"angular.js,cdnjs",5,1,0,151298,"JavaScript"
remy,amitshekhariitbhu,"angular.js",1,0,0,71811,"JavaScript"
remy,tylermcginnis,"angular.js",1,0,0,71811,"JavaScript"
remy,DeborahK,"angular.js",1,0,0,71811,"JavaScript"
remy,IgorMinar,"angular.js",1,0,0,71811,"JavaScript"
remy,ashleygwilliams,"angular.js",1,0,0,71811,"JavaScript"
remy,hzoo,"angular.js",1,0,0,71811,"JavaScript"
remy,rwaldron,"angular.js",1,0,0,71811,"JavaScript"
remy,suissa,"angular.js",1,0,0,71811,"JavaScript"
remy,afc163,"angular.js",1,0,0,71811,"JavaScript"
remy,juliemr,"angular.js",1,0,0,71811,"JavaScript"
remy,robdodson,"angular.js",1,0,0,71811,"JavaScript"
remy,PascalPrecht,"angular.js",1,0,0,71811,"JavaScript"
remy,purcell,"angular.js",1,0,0,71811,"JavaScript"
remy,akira-cn,"angular.js",1,0,0,71811,"JavaScript"
remy,bvaughn,"angular.js,create-react-app",2,2,0,75822,"JavaScript"
remy,camsong,"angular.js",1,0,0,71811,"JavaScript"
remy,kara,"angular.js",1,0,0,71811,"JavaScript"
remy,matsko,"angular.js",1,0,0,71811,"JavaScript"
remy,latentflip,"angular.js",1,0,0,71811,"JavaScript"
remy,markdalgleish,"angular.js",1,0,0,71811,"JavaScript"
remy,zeke,"angular.js",1,0,0,71811,"JavaScript"
remy,Urigo,"angular.js",1,0,0,71811,"JavaScript"
remy,sjl,"arduino",7,21,1,212,"C"
remy,ericelliott,"cdnjs",4,1,0,79487,"JavaScript"
remy,kangax,"cdnjs",4,1,0,79487,"JavaScript"
remy,zpao,"cdnjs,create-react-app",5,3,0,83498,"JavaScript"
remy,phuslu,"cdnjs",4,1,0,79487,"JavaScript"
remy,soulwire,"cdnjs",4,1,0,79487,"JavaScript"
remy,ljharb,"cdnjs",4,1,0,79487,"JavaScript"
remy,pissang,"cdnjs",4,1,0,79487,"JavaScript"
remy,davidtmiller,"cdnjs",4,1,0,79487,"JavaScript"
remy,ColinEberhardt,"cdnjs",4,1,0,79487,"JavaScript"
remy,kylef,"changelog",21,1,2,156,"JavaScript"
remy,sokra,"chokidar",1,0,0,948,"JavaScript"
remy,paulmillr,"chokidar",1,0,0,948,"JavaScript"
remy,alvarotrigo,"cookie-session",1,1,0,88,"JavaScript"
remy,mpj,"create-react-app",1,2,0,4011,"JavaScript"
remy,leebyron,"create-react-app",1,2,0,4011,"JavaScript"
remy,markzhai,"create-react-app",1,2,0,4011,"JavaScript"
remy,cpojer,"create-react-app",1,2,0,4011,"JavaScript"
remy,radar,"create-react-app",1,2,0,4011,"JavaScript"
remy,rwieruch,"create-react-app",1,2,0,4011,"JavaScript"
jwasham,zce,"analytics",2,3,0,46,"JavaScript"
jwasham,robdodson,"barebones",4,2,0,163,"PHP"
jwasham,paulcbetts,"Casper",1,2,0,1091,"CSS"
jwasham,donnemartin,"coding-interview-university",65246,18345,49,8834,"null"
jwasham,andrewsyc,"coding-interview-university,machine-learning-for-software-engineers",65366,18436,49,8938,"null"
jwasham,qiangxue,"machine-learning",14,10,0,8064,"Matlab"
jwasham,justmarkham,"machine-learning-for-software-engineers",120,91,0,104,"null"
greenrobot,jgilfelt,"ActionBarSherlock",4,2,0,10528,"Java"
greenrobot,kevinsawicki,"ActionBarSherlock",4,2,0,10528,"Java"
greenrobot,chrisjenx,"ActionBarSherlock,EventBus",18552,4054,102,12037,"Java"
greenrobot,RomainPiel,"ActionBarSherlock,android-websockets,greenDAO",10156,2638,160,17768,"Java"
greenrobot,ZhaoKaiQiang,"ActionBarSherlock",4,2,0,10528,"Java"
greenrobot,kymjs,"EventBus",18548,4052,102,1509,"Java"
greenrobot,GcsSloop,"EventBus",18548,4052,102,1509,"Java"
greenrobot,yigit,"greenDAO",10147,2633,160,7152,"Java"
greenrobot,jfeinstein10,"SlidingMenu",1,3,0,24384,"Java"
greenrobot,lucasr,"twoway-view",7,5,0,355,"Java"
greenrobot,gabrielemariotti,"twoway-view",7,5,0,355,"Java"
greenrobot,frogermcs,"twoway-view",7,5,0,355,"Java"
petehunt,ericelliott,"backbone",1,1,0,15831,"JavaScript"
petehunt,ryanflorence,"backbone",1,1,0,15831,"JavaScript"
petehunt,maccman,"backbone",1,1,0,15831,"JavaScript"
petehunt,sophiebits,"backbone",1,1,0,15831,"JavaScript"
petehunt,leebyron,"backbone",1,1,0,15831,"JavaScript"
petehunt,casatwy,"backbone",1,1,0,15831,"JavaScript"
petehunt,vczero,"backbone",1,1,0,15831,"JavaScript"
petehunt,benjamn,"backbone,brigade,commoner",3,1,0,16200,"JavaScript"
petehunt,leichunfeng,"backbone",1,1,0,15831,"JavaScript"
petehunt,HenrikJoreteg,"backbone",1,1,0,15831,"JavaScript"
petehunt,r00k,"backbone",1,1,0,15831,"JavaScript"
petehunt,ianstormtaylor,"backbone",1,1,0,15831,"JavaScript"
petehunt,paulcbetts,"bluebird",1,0,0,8040,"null"
petehunt,glassesfactory,"bluebird",1,0,0,8040,"null"
petehunt,chenglou,"commoner",1,0,0,245,"JavaScript"
petehunt,zpao,"commoner",1,0,0,245,"JavaScript"
petehunt,cpojer,"commoner,flow",2,0,0,32331,"JavaScript,OCaml"
petehunt,mjackson,"css-loader",1,0,0,129,"JavaScript"
petehunt,nvie,"django",1,0,0,211635,"Python"
petehunt,eliben,"django",1,0,0,211635,"Python"
petehunt,avelino,"django",1,0,0,211635,"Python"
petehunt,dcramer,"django",1,0,0,211635,"Python"
petehunt,LeonidasEsteban,"django",1,0,0,211635,"Python"
petehunt,tomchristie,"django",1,0,0,211635,"Python"
petehunt,adrianholovaty,"django",1,0,0,211635,"Python"
petehunt,ask,"django",1,0,0,211635,"Python"
petehunt,peachananr,"django",1,0,0,211635,"Python"
petehunt,dherman,"esprit",1,0,0,853,"JavaScript"
petehunt,acdlite,"flow",1,0,0,32086,"OCaml"
petehunt,ManuelPeinado,"flow",1,0,0,32086,"OCaml"
petehunt,jordwalke,"flow",1,0,0,32086,"OCaml"
petehunt,chrisjenx,"flow",1,0,0,32086,"OCaml"
petehunt,pyricau,"flow",1,0,0,32086,"OCaml"
petehunt,dli,"flow",1,0,0,32086,"OCaml"
petehunt,litten,"Ghost",1,0,0,8246,"JavaScript"
petehunt,btholt,"grunt-react",1,0,0,108,"JavaScript"
petehunt,iliakan,"grunt-react",1,0,0,108,"JavaScript"
nicklockwood,robb,"FXBlurView,FXForms",8070,1165,314,2904,"Objective-C"
yihui,ustbhuangyi,"animation",127,52,16,25963,"R"
yihui,brentvatne,"animation",127,52,16,25963,"R"
yihui,dgrtwo,"animation",127,52,16,25963,"R"
yihui,ideawu,"animation",127,52,16,25963,"R"
yihui,maryrosecook,"animation",127,52,16,25963,"R"
yihui,ramnathv,"appstat",5,5,0,158,"R"
yihui,sferik,"configuration",9,0,0,196,"Emacs Lisp"
yihui,harthur,"devtools",1,0,0,3699,"R"
yihui,djspiewak,"devtools",1,0,0,3699,"R"
yihui,yexiaochai,"highlight.js",1,0,0,8368,"JavaScript"
yihui,jordwalke,"highlight.js",1,0,0,8368,"JavaScript"
yihui,alvarotrigo,"highlight.js",1,0,0,8368,"JavaScript"
yihui,cyanzhong,"highlight.js",1,0,0,8368,"JavaScript"
desandro,PascalPrecht,"angular-masonry",2,0,0,1500,"CoffeeScript"
desandro,typicode,"demo",4,3,0,1338,"JavaScript"
desandro,wangshub,"demo",4,3,0,1338,"JavaScript"
desandro,phuslu,"demo",4,3,0,1338,"JavaScript"
desandro,JsAaron,"demo",4,3,0,1338,"JavaScript"
desandro,mqyqingfeng,"demo",4,3,0,1338,"JavaScript"
colah,rhiever,"data",12,0,6,112,"Python"
colah,mli,"data",12,0,6,112,"Python"
colah,justmarkham,"data",12,0,6,112,"Python"
colah,jbenet,"data",12,0,6,112,"Python"
colah,poteto,"data",12,0,6,112,"Python"
colah,dgadiraju,"data",12,0,6,112,"Python"
colah,jrburke,"gaia",3,0,0,200,"C++"
MichalPaszkiewicz,rdegges,"comic",1,0,0,80,"HTML"
MichalPaszkiewicz,vakila,"game-of-life",1,0,0,368,"JavaScript"
MichalPaszkiewicz,rsc,"go",2,0,0,1080,"JavaScript"
MichalPaszkiewicz,phuslu,"go",2,0,0,1080,"JavaScript"
MichalPaszkiewicz,FiloSottile,"go",2,0,0,1080,"JavaScript"
MichalPaszkiewicz,davies,"go",2,0,0,1080,"JavaScript"
unclebob,byt3bl33d3r,"Empire",8,1,0,5,"Java"
unclebob,rsc,"empty",5,8,0,84,"null"
carpedm20,alex,"asciinema",1,0,0,435,"Go"
carpedm20,mattn,"asciinema",1,0,0,435,"Go"
carpedm20,floodsung,"async-rl",6,6,0,10484,"Python"
carpedm20,prakhar1989,"awesome-machine-learning",1,4,0,362,"Python"
carpedm20,justmarkham,"awesome-machine-learning",1,4,0,362,"Python"
carpedm20,aymericdamien,"awesome-machine-learning",1,4,0,362,"Python"
carpedm20,rxin,"awesome-machine-learning",1,4,0,362,"Python"
carpedm20,josephmisiti,"awesome-machine-learning",1,4,0,362,"Python"
carpedm20,iamtrask,"awesome-machine-learning",1,4,0,362,"Python"
mnielsen,easychen,"DCGAN-tensorflow",5,3,0,79793,"JavaScript"
mnielsen,memo,"DCGAN-tensorflow",5,3,0,79793,"JavaScript"
mnielsen,jendewalt,"experiments",3,3,0,1572,"JavaScript"
mnielsen,junyanz,"iGAN",7,4,0,28910,"Jupyter Notebook"
mnielsen,donnemartin,"notes",5,3,0,46717,"JavaScript"
mnielsen,iissnan,"notes",5,3,0,46717,"JavaScript"
acdlite,leebyron,"6to5,babel.github.io",2,0,0,10883,"JavaScript,CSS"
acdlite,f,"6to5",1,0,0,3315,"JavaScript"
acdlite,stefanpenner,"6to5",1,0,0,3315,"JavaScript"
acdlite,tylermcginnis,"awesome-react",2,1,0,608,"JavaScript"
acdlite,JedWatson,"awesome-react,flow-typed",3,1,0,1896,"JavaScript"
acdlite,afc163,"awesome-react",2,1,0,608,"JavaScript"
acdlite,STRML,"awesome-react",2,1,0,608,"JavaScript"
acdlite,alex-cory,"awesome-react",2,1,0,608,"JavaScript"
acdlite,arunoda,"awesome-react",2,1,0,608,"JavaScript"
acdlite,appleboy,"awesome-react",2,1,0,608,"JavaScript"
acdlite,josephmisiti,"awesome-react",2,1,0,608,"JavaScript"
acdlite,rwieruch,"awesome-react",2,1,0,608,"JavaScript"
acdlite,xudafeng,"awesome-react",2,1,0,608,"JavaScript"
acdlite,fatiherikli,"awesome-react",2,1,0,608,"JavaScript"
acdlite,markdalgleish,"awesome-react",2,1,0,608,"JavaScript"
acdlite,ianstormtaylor,"awesome-react",2,1,0,608,"JavaScript"
acdlite,hzoo,"babel-plugin-handbook,babel.github.io",2,0,0,7862,"JavaScript,CSS"
acdlite,sophiebits,"babel.github.io",1,0,0,7568,"CSS"
acdlite,happypeter,"babel.github.io",1,0,0,7568,"CSS"
acdlite,kangax,"babel.github.io",1,0,0,7568,"CSS"
acdlite,zpao,"babel.github.io",1,0,0,7568,"CSS"
acdlite,ljharb,"babel.github.io",1,0,0,7568,"CSS"
acdlite,Rich-Harris,"babel.github.io",1,0,0,7568,"CSS"
acdlite,bvaughn,"babel.github.io,enzyme",2,1,0,8956,"CSS,JavaScript"
acdlite,fdaciuk,"babel.github.io",1,0,0,7568,"CSS"
acdlite,ColinEberhardt,"babel.github.io",1,0,0,7568,"CSS"
acdlite,Seldaek,"compass",1,0,0,13055,"null"
acdlite,amatsuda,"compass",1,0,0,13055,"null"
acdlite,Caged,"compass",1,0,0,13055,"null"
acdlite,iissnan,"compass",1,0,0,13055,"null"
acdlite,SamyPesse,"enzyme",1,1,0,1388,"JavaScript"
acdlite,cpojer,"enzyme,flow,flow-typed",3,1,0,117381,"JavaScript,OCaml"
acdlite,ManuelPeinado,"flow",1,0,0,114705,"OCaml"
acdlite,jordwalke,"flow",1,0,0,114705,"OCaml"
acdlite,chrisjenx,"flow",1,0,0,114705,"OCaml"
acdlite,pyricau,"flow",1,0,0,114705,"OCaml"
acdlite,dli,"flow",1,0,0,114705,"OCaml"
acdlite,lelandrichardson,"flux-comparison",1,0,0,1107,"JavaScript"
mgechev,mhevery,"angular,angular.js",3,0,0,90628,"TypeScript,JavaScript"
mgechev,btford,"angular",1,0,0,41903,"TypeScript"
mgechev,planetoftheweb,"angular",1,0,0,41903,"TypeScript"
mgechev,DeborahK,"angular,angular-cli,angular.io,angular.js",5,1,0,99100,"TypeScript,HTML,JavaScript"
mgechev,IgorMinar,"angular,angular-cli,angular-seed,angular.io,angular.js",4705,1724,19,103356,"TypeScript,HTML,JavaScript"
mgechev,ashleygwilliams,"angular,angular.js",3,0,0,90628,"TypeScript,JavaScript"
mgechev,juliemr,"angular,angular-seed,angular.js",4703,1723,19,94884,"TypeScript,JavaScript"
mgechev,PascalPrecht,"angular,angular.io,angular.js,angular2-education",19,10,0,93407,"TypeScript,HTML,JavaScript,null"
mgechev,yuanyan,"angular",1,0,0,41903,"TypeScript"
mgechev,davideast,"angular,angular-cli",2,0,0,47723,"TypeScript"
mgechev,gdi2290,"angular",1,0,0,41903,"TypeScript"
mgechev,kara,"angular,angular-cli,angular-seed,angular.io,angular.js",4705,1724,19,103356,"TypeScript,HTML,JavaScript"
